protein,deltaG,pred_deltaG,ddG,pred_ddG
6EWS,2.0206158,-1.0832841,-1.4885542,-0.46315217
6EWS,1.9770043,-0.85595965,-1.5321658,-0.23582768
6EWS,1.9899712,-0.9572282,-1.5191989,-0.3370962
6EWS,2.1281643,-1.1717033,-1.3810058,-0.55157137
6EWS,1.7886502,-1.6201047,-1.7205199,-0.9999727
6EWS,2.1443133,-0.73472285,-1.3648567,-0.11459088
6EWS,3.329533,-0.8994763,-0.17963696,-0.27934432
6EWS,3.055016,-1.4617146,-0.454154,-0.84158266
6EWS,3.4575658,-0.9061203,-0.05160427,-0.28598833
6EWS,3.2312407,-1.1005251,-0.2779293,-0.48039317
6EWS,3.4830616,-0.25023505,-0.026108503,0.36989692
6EWS,3.6966815,-0.52436864,0.18751144,0.095763326
6EWS,4.0479493,-0.09789455,0.53877926,0.5222374
6EWS,4.2702675,-0.30287644,0.76109743,0.31725553
6EWS,3.2511964,-1.1505461,-0.25797367,-0.5304141
6EWS,3.2933352,-1.267206,-0.21583486,-0.647074
6EWS,3.3632154,-1.0768348,-0.14595461,-0.45670283
6EWS,3.6529572,-0.88612366,0.14378715,-0.2659917
6EWS,3.0315988,-1.25195,-0.47757125,-0.63181806
6EWS,3.0877008,-1.0447106,-0.4214692,-0.42457867
6EWS,2.9676063,-1.2948027,-0.54156375,-0.6746707
6EWS,3.0986872,-1.1821135,-0.41048288,-0.56198156
6EWS,3.13848,-1.5481272,-0.3706901,-0.9279952
6EWS,3.489009,-0.87811476,-0.020161152,-0.2579828
6EWS,3.8448536,-0.70814705,0.33568358,-0.08801508
6EWS,0.95343745,-3.4980328,-2.5557327,-2.8779008
6EWS,0.8827405,-4.1373568,-2.6264296,-3.5172248
6EWS,0.84012336,-3.450869,-2.6690466,-2.830737
6EWS,0.9330776,-3.0115023,-2.5760925,-2.3913703
6EWS,0.15067546,-4.336396,-3.3584945,-3.7162642
6EWS,0.9273413,-3.0798054,-2.5818288,-2.4596734
6EWS,0.3806265,-3.2325463,-3.1285436,-2.6124144
6EWS,2.1076221,-1.4884951,-1.4015479,-0.86836314
6EWS,2.0131238,-1.9125326,-1.4960463,-1.2924006
6EWS,1.9221622,-2.1307144,-1.5870079,-1.5105824
6EWS,3.5505188,-1.4685849,0.041348696,-0.8484529
6EWS,2.7092943,-0.67036617,-0.79987574,-0.0502342
6EWS,3.1958785,-0.4108724,-0.31329155,0.20925957
6EWS,3.3248234,-0.45259473,-0.18434668,0.16753724
6EWS,2.123047,-1.2104993,-1.386123,-0.5903673
6EWS,1.570183,-1.6585946,-1.938987,-1.0384626
6EWS,1.8974671,-1.2805026,-1.6117029,-0.6603706
6EWS,3.6810138,-1.5608737,0.17184377,-0.9407418
6EWS,2.9446573,-0.60766256,-0.5645127,0.012469411
6EWS,3.6744769,-0.29684922,0.1653068,0.32328275
6EWS,2.8967495,-1.2902501,-0.61242056,-0.6701181
6EWS,2.486198,-1.4520063,-1.0229721,-0.8318744
6EWS,3.30173,-0.9876102,-0.20744014,-0.36747825
6EWS,2.4594166,-2.0413938,-1.0497534,-1.4212618
6EWS,3.8367407,0.0796085,0.32757068,0.69974047
6EWS,3.8134453,-0.022827864,0.30427527,0.5973041
6EWS,2.405378,-1.0970204,-1.103792,-0.47688842
6EWS,3.2253544,-1.0340353,-0.28381562,-0.41390336
6EWS,2.8928316,-1.4113271,-0.6163385,-0.79119515
6EWS,3.109456,-0.5468997,-0.399714,0.07323229
6EWS,2.629838,-0.38923317,-0.87933207,0.2308988
6EWS,2.4641674,-0.8509507,-1.0450027,-0.23081875
6EWS,2.408368,-0.5249408,-1.100802,0.09519118
6EWS,3.3807058,-0.27334723,-0.12846422,0.34678474
6EWS,2.8528545,-0.5742776,-0.65631557,0.04585439
6EWS,2.7987075,-0.79238236,-0.71046257,-0.17225039
6EWS,2.4664936,-2.4264736,-1.0426764,-1.8063416
6EWS,3.241183,-0.39395127,-0.267987,0.2261807
6EWS,2.8894458,-0.6385801,-0.6197243,-0.018448114
6EWS,2.4726024,-1.5951536,-1.0365677,-0.9750216
6EWS,2.4137428,-1.4855428,-1.0954273,-0.8654108
6EWS,2.9940996,-1.0322762,-0.51507044,-0.41214418
6EWS,3.4326093,-0.86277115,-0.076560736,-0.24263918
6EWS,2.9545736,-0.899575,-0.5545964,-0.27944303
6EWS,3.1667154,-1.3931825,-0.34245467,-0.77305055
6EWS,2.789681,-1.544062,-0.7194891,-0.92393005
6EWS,2.9561808,-1.0755576,-0.55298924,-0.45542562
6EWS,2.1973042,-2.1754405,-1.3118658,-1.5553086
6EWS,3.2116485,-1.3218209,-0.2975216,-0.7016889
6EWS,3.1529768,-1.4351497,-0.3561933,-0.8150177
6EWS,2.8224041,-1.5239527,-0.6867659,-0.90382075
6EWS,2.812154,-1.3498856,-0.697016,-0.7297536
6EWS,2.5708969,-1.3773928,-0.9382732,-0.7572608
6EWS,2.3852115,-1.5582311,-1.1239586,-0.93809915
6EWS,2.359815,-1.8734376,-1.1493552,-1.2533057
6EWS,0.43913284,-3.305246,-3.0700371,-2.6851141
6EWS,2.8586838,-1.2195653,-0.65048623,-0.5994333
6EWS,0.90568954,-3.2199574,-2.6034806,-2.5998254
6EWS,-0.19981793,-3.9349756,-3.708988,-3.3148437
6EWS,0.2746723,-3.9700882,-3.2344978,-3.3499563
6EWS,0.18327893,-3.7425327,-3.325891,-3.1224008
6EWS,-0.21021195,-4.375646,-3.719382,-3.7555141
6EWS,1.0693947,-2.9682832,-2.4397755,-2.3481512
6EWS,0.17114319,-3.064151,-3.3380268,-2.444019
6EWS,0.5679696,-2.6253905,-2.9412005,-2.0052586
6EWS,0.298901,-3.227553,-3.210269,-2.607421
6EWS,0.13767138,-1.9795787,-3.3714986,-1.3594468
6EWS,-0.2710973,-3.995614,-3.7802672,-3.375482
6EWS,2.6445441,-1.6415385,-0.86462593,-1.0214065
6EWS,3.3576906,-0.84201086,-0.15147948,-0.22187889
6EWS,2.797516,-1.1144634,-0.71165395,-0.49433148
6EWS,1.2195865,-1.1975762,-2.2895837,-0.5774442
6EWS,0.8992196,-1.9905263,-2.6099505,-1.3703943
6EWS,0.93406767,-1.4680858,-2.5751023,-0.8479538
6EWS,-0.34405178,-5.1547165,-3.853222,-4.5345845
6EWS,1.5699185,-1.4840326,-1.9392515,-0.86390066
6EWS,1.3372172,-3.982555,-2.1719527,-3.362423
6EWS,-0.36311188,-4.4801664,-3.872282,-3.8600345
6EWS,1.6838256,-4.4203196,-1.8253444,-3.8001876
6EWS,2.0132413,-3.7303813,-1.4959288,-3.1102493
6EWS,0.10815189,-4.779593,-3.4010181,-4.159461
6EWS,2.1318805,-3.1100426,-1.3772895,-2.4899106
6EWS,1.2957555,-3.7064185,-2.2134147,-3.0862865
6EWS,1.7478204,-3.1256948,-1.7613497,-2.5055628
6EWS,0.92938274,-3.807187,-2.5797873,-3.187055
6EWS,1.6658145,-1.7205179,-1.8433555,-1.1003859
6EWS,-0.180624,-3.8688054,-3.689794,-3.2486734
6EWS,2.4435866,-1.593057,-1.0655835,-0.97292507
6EWS,2.8257167,-0.6354883,-0.6834533,-0.015356302
6EWS,3.5331402,-0.40581456,0.023970127,0.21431741
6EWS,2.8494966,-1.8337781,-0.65967345,-1.2136462
6EWS,3.8284473,-1.8982806,0.3192773,-1.2781487
6EWS,3.3702376,-1.4367297,-0.13893247,-0.8165977
6EWS,-0.49954492,-4.5068707,-4.008715,-3.8867388
6EWS,2.3656383,-1.2439916,-1.1435318,-0.62385964
6EWS,4.457428,0.13096306,0.9482579,0.75109506
6EWS,4.052652,-0.057715207,0.5434818,0.5624168
6EWS,3.9121192,-0.19595449,0.4029491,0.42417747
6EWS,4.1048284,-0.23201688,0.5956583,0.3881151
6EWS,4.4230723,0.24252093,0.9139023,0.8626529
6EWS,4.306036,0.09911451,0.79686594,0.7192465
6EWS,3.9571939,-0.29598004,0.4480238,0.32415193
6EWS,3.9190376,-0.39925545,0.40986753,0.22087651
6EWS,4.3364134,-0.065306425,0.8272433,0.55482554
6EWS,3.463401,-0.9216889,-0.045768976,-0.30155694
6EWS,4.400354,-0.086346805,0.89118385,0.53378516
6EWS,4.3469286,0.023998559,0.83775854,0.6441305
6EWS,3.7013268,-0.29824102,0.19215679,0.32189095
6EWS,4.018637,-0.025726736,0.5094671,0.59440523
6EWS,4.290128,0.0013985038,0.7809582,0.6215305
6EWS,4.152725,-0.07557368,0.64355516,0.5445583
6EWS,4.073181,-0.28204423,0.5640111,0.33808774
6EWS,0.35033473,-3.4434106,-3.1588354,-2.8232787
6EWS,4.4748344,0.24524283,0.9656644,0.8653748
6EWS,2.6930628,-0.93596256,-0.8161073,-0.3158306
6EWS,2.5636215,-1.4736141,-0.94554853,-0.8534821
6EWS,2.7863886,-1.2485559,-0.7227814,-0.6284239
6EWS,2.9828234,-1.1653249,-0.5263467,-0.54519296
6EWS,3.0178716,-0.9224291,-0.49129844,-0.30229712
6EWS,2.5833206,-1.0337207,-0.92584944,-0.41358876
6EWS,2.2927074,-1.5989972,-1.2164626,-0.97886527
6EWS,2.4025655,-1.6590058,-1.1066046,-1.0388738
6EWS,2.6632204,-0.8846104,-0.84594965,-0.26447845
6EWS,1.7913268,-2.345654,-1.7178433,-1.725522
6EWS,2.4523666,-0.9248555,-1.0568035,-0.3047235
6EWS,2.106383,-0.87575746,-1.402787,-0.2556255
6EWS,1.8449521,-1.4704833,-1.664218,-0.85035133
6EWS,1.9262578,-0.88430953,-1.5829122,-0.26417756
6EWS,2.7451468,0.012133062,-0.7640233,0.63226503
6EWS,2.9437559,-0.11991209,-0.5654142,0.5002199
6EWS,2.7610939,-0.5184568,-0.7480762,0.10167515
6EWS,2.2905595,-1.0075322,-1.2186105,-0.38740027
6EWS,0.06815652,-4.015199,-3.4410136,-3.3950672
6EWS,0.1867125,-4.429626,-3.3224576,-3.809494
6EWS,1.1048664,-4.4472833,-2.4043036,-3.8271513
6EWS,0.62187654,-4.0798044,-2.8872936,-3.4596725
6EWS,-0.34644672,-5.0044293,-3.8556168,-4.3842974
6EWS,0.11826465,-4.4501457,-3.3909054,-3.8300138
6EWS,-0.6839281,-4.7665825,-4.193098,-4.1464505
6EWS,1.277493,-2.9201894,-2.231677,-2.3000574
6EWS,1.7677805,-2.9710646,-1.7413895,-2.3509326
6EWS,1.2836831,-2.3745747,-2.225487,-1.7544427
6EWS,1.7288489,-1.1700511,-1.7803211,-0.5499191
6EWS,1.7196056,-0.48906195,-1.7895645,0.13107002
6EWS,0.7602559,-1.6738391,-2.7489142,-1.0537071
6EWS,1.0321306,-1.2746812,-2.4770393,-0.65454924
6EWS,1.9909755,-1.2721314,-1.5181946,-0.6519995
6EWS,1.4118475,-2.042481,-2.0973225,-1.422349
6EWS,1.559164,-1.2451141,-1.950006,-0.6249821
6EWS,0.0013341311,-5.0286636,-3.5078359,-4.4085317
6EWS,1.8501954,-0.96877235,-1.6589746,-0.34864038
6EWS,3.1243708,-1.8355124,-0.38479924,-1.2153804
6EWS,2.6546297,-2.2914565,-0.85454035,-1.6713245
6EWS,3.1678777,-2.1282058,-0.34129238,-1.5080738
6EWS,3.2950375,-1.7675319,-0.21413255,-1.1473999
6EWS,2.0488772,-3.176189,-1.4602928,-2.556057
6EWS,3.967043,-1.1759582,0.45787287,-0.5558262
6EWS,3.8656464,-1.4036576,0.3564763,-0.7835256
6EWS,3.0318675,-2.072482,-0.47730255,-1.4523501
6EWS,3.047337,-2.46371,-0.461833,-1.8435781
6EWS,3.4835417,-1.9316036,-0.025628328,-1.3114716
6EWS,2.39429,-3.0840206,-1.1148801,-2.4638886
6EWS,3.4108655,-1.1270052,-0.09830451,-0.50687325
6EWS,2.8394873,-1.1307652,-0.66968274,-0.51063323
6EWS,3.1151164,-0.58796644,-0.3940537,0.032165527
6EWS,3.517115,-1.4474555,0.007945061,-0.82732356
6EWS,3.479107,-1.2858942,-0.030063152,-0.6657622
6EWS,3.5901952,-1.3413639,0.08102512,-0.72123194
6EWS,-0.03369643,-4.6939273,-3.5428665,-4.0737953
6EWS,3.7439196,-1.2360773,0.23474956,-0.61594534
6EWS,4.124832,-0.47814932,0.6156621,0.14198264
6EWS,4.053131,-0.77544534,0.54396105,-0.15531337
6EWS,3.655445,-0.78744566,0.14627504,-0.1673137
6EWS,3.3376155,-1.1909645,-0.17155457,-0.5708325
6EWS,4.455444,0.072408706,0.9462738,0.69254065
6EWS,4.109085,-0.046980947,0.599915,0.573151
6EWS,3.5542595,-0.818695,0.045089483,-0.19856304
6EWS,3.8800867,-0.4113121,0.3709166,0.20881987
6EWS,4.2107735,-0.13381498,0.7016034,0.48631698
6EWS,3.394129,-1.0766447,-0.11504102,-0.4565127
6EWS,3.954263,-0.6835859,0.44509292,-0.06345391
6EWS,3.913969,-0.86252445,0.40479898,-0.24239248
6EWS,3.6287622,-1.1045114,0.11959219,-0.4843794
6EWS,3.5106554,-1.0436745,0.0014853477,-0.4235425
6EWS,3.325684,-1.1767361,-0.18348598,-0.55660415
6EWS,3.2536225,-1.17875,-0.25554752,-0.55861807
6EWS,3.3961933,-1.4625618,-0.11297679,-0.8424299
6EWS,0.36284122,-3.639421,-3.146329,-3.019289
6EWS,3.579676,-0.22850016,0.07050586,0.3916318
6EWS,3.1073294,-1.4168686,-0.4018407,-0.7967366
6EWS,3.2456658,-1.0292139,-0.26350427,-0.40908194
6EWS,3.6104376,-0.6550457,0.101267576,-0.03491372
6EWS,2.1174073,-2.2359931,-1.3917627,-1.6158612
6EWS,3.2689779,-0.44595078,-0.24019217,0.1741812
6EWS,3.22509,-0.7429437,-0.28408003,-0.122811735
6EWS,2.1107247,-1.5286376,-1.3984454,-0.9085057
6EWS,2.7866366,-1.1679032,-0.72253346,-0.5477712
6EWS,3.7056453,-0.40596125,0.19647527,0.21417072
6EWS,2.4471529,-1.5615895,-1.0620172,-0.9414575
6EWS,4.082966,-0.21062964,0.5737958,0.40950233
6EWS,4.094699,-0.10250825,0.58552885,0.5176237
6EWS,3.0219076,-1.1484777,-0.4872625,-0.5283457
6EWS,3.2484217,-0.8501996,-0.2607484,-0.23006761
6EWS,3.738802,-0.5089673,0.2296319,0.11116469
6EWS,3.7945232,-0.5733093,0.28535318,0.046822667
6EWS,3.6394813,-1.0015676,0.13031125,-0.38143563
6EWS,-0.19190784,-3.795104,-3.701078,-3.174972
6EWS,3.1229558,-0.4035632,-0.38621426,0.21656877
6EWS,2.420514,-2.4873035,-1.088656,-1.8671715
6EWS,2.1367617,-2.6935055,-1.3724084,-2.0733736
6EWS,2.431113,-1.608587,-1.078057,-0.98845506
6EWS,2.3327756,-2.0491552,-1.1763945,-1.4290233
6EWS,2.2233813,-2.184969,-1.2857888,-1.564837
6EWS,2.0913174,-2.2362134,-1.4178526,-1.6160815
6EWS,2.1745272,-2.1225765,-1.3346429,-1.5024445
6EWS,0.95550305,-3.117309,-2.553667,-2.4971771
6EWS,1.9828275,-2.2604206,-1.5263425,-1.6402886
6EWS,2.120835,-2.0551167,-1.388335,-1.4349847
6EWS,2.2374327,-2.0724776,-1.2717373,-1.4523456
6EWS,2.18462,-2.1073556,-1.3245502,-1.4872236
6EWS,0.9579368,-2.5077605,-2.5512333,-1.8876286
6EWS,1.2009387,-2.6095634,-2.3082314,-1.9894314
6EWS,2.141582,-2.2974458,-1.367588,-1.6773138
6EWS,2.1433058,-2.414808,-1.3658643,-1.7946761
6EWS,2.3110716,-2.2892175,-1.1980984,-1.6690855
6EWS,0.04762427,-4.629388,-3.4615457,-4.009256
6EWS,3.1296291,-1.3511181,-0.37954092,-0.7309861
6EWS,-0.20640719,-3.8016853,-3.7155771,-3.1815534
6EWS,0.30024004,-4.0144763,-3.20893,-3.3943443
6EWS,-0.19744238,-3.7666986,-3.7066123,-3.1465666
6EWS,1.7413716,-3.0056043,-1.7677984,-2.3854723
6EWS,0.13492677,-3.9635644,-3.3742433,-3.3434324
6EWS,-0.78104746,-4.320559,-4.2902174,-3.700427
6EWS,0.025222715,-4.5046387,-3.4839473,-3.8845067
6EWS,0.97779113,-2.9107556,-2.531379,-2.2906237
6EWS,0.44363257,-3.5533152,-3.0655375,-2.9331832
6EWS,1.3209357,-2.2980397,-2.1882343,-1.6779077
6EWS,0.20594718,-2.6875517,-3.303223,-2.0674198
6EWS,1.1949747,-1.8161632,-2.3141954,-1.1960312
6EWS,1.3983449,-1.0828105,-2.110825,-0.46267855
6EWS,3.1612425,-1.0142633,-0.34792757,-0.3941313
6EWS,1.5350779,-0.70673394,-1.9740921,-0.08660197
6EWS,3.1932046,-1.5108123,-0.3159654,-0.8906803
6EWS,3.2108948,-1.0611682,-0.29827523,-0.44103622
6EWS,-0.68993634,-4.9748526,-4.199106,-4.3547206
6EWS,1.9890975,-1.4023145,-1.5200726,-0.7821826
6EWS,3.1753054,-1.0010252,-0.3338647,-0.38089323
6EWS,2.7258277,-1.8371567,-0.78334236,-1.2170247
6EWS,3.032482,-1.3455819,-0.47668815,-0.7254499
6EWS,3.74028,-0.9242289,0.23110986,-0.30409694
6EWS,2.149322,-2.2700958,-1.359848,-1.6499639
6EWS,4.521578,-0.39627415,1.0124078,0.22385782
6EWS,4.0712047,-0.45335603,0.5620346,0.16677594
6EWS,2.9193692,-1.2005814,-0.58980083,-0.58044946
6EWS,2.9806888,-1.3306067,-0.52848125,-0.7104747
6EWS,1.7578993,-1.804526,-1.7512708,-1.184394
6EWS,3.4845803,-0.9753086,-0.024589777,-0.35517663
6EWS,3.744333,-0.6906066,0.23516297,-0.070474625
6EWS,3.9134994,-0.56993663,0.4043293,0.050195336
6EWS,4.029696,-0.41753668,0.52052593,0.2025953
6EWS,3.6685326,-0.81947386,0.15936255,-0.1993419
6EWS,4.0474997,-0.64697915,0.5383296,-0.026847184
6EWS,4.0905476,-0.8841923,0.5813775,-0.26406032
6EWS,0.9128009,-2.4686322,-2.5963693,-1.8485003
6EWS,4.0948687,-0.85950124,0.5856986,-0.23936927
6EWS,0.14860596,-4.6185517,-3.360564,-3.9984198
6EWS,0.37935874,-5.067251,-3.1298113,-4.447119
6EWS,0.08418979,-4.6116066,-3.4249802,-3.9914746
6EWS,0.83466053,-4.0679765,-2.6745095,-3.4478445
6EWS,0.8428076,-5.1664276,-2.6663625,-4.5462956
6EWS,-0.8498429,-4.772517,-4.359013,-4.152385
6EWS,-0.3212645,-4.9601636,-3.8304346,-4.3400316
6EWS,1.3091602,-3.107458,-2.2000098,-2.4873261
6EWS,0.72575927,-3.9533503,-2.7834108,-3.3332183
6EWS,0.3622703,-2.6198726,-3.1468997,-1.9997406
6EWS,0.35377225,-3.749608,-3.155398,-3.129476
6EWS,2.3707297,-1.7403452,-1.1384404,-1.1202133
6EWS,1.3376745,-1.0238354,-2.1714954,-0.40370345
6EWS,2.4384193,-0.5220664,-1.0707507,0.098065555
6EWS,0.79765743,-1.6482372,-2.7115126,-1.0281053
6EWS,0.75889844,-2.372079,-2.7502716,-1.7519469
6EWS,2.2680206,-0.8378823,-1.2411494,-0.21775031
6EWS,2.1977918,-2.1678271,-1.3113782,-1.5476952
6EWS,1.9770325,-1.6871662,-1.5321375,-1.0670342
6EWS,1.363406,-2.6514106,-2.145764,-2.0312786
6EWS,1.7271911,-2.3019834,-1.781979,-1.6818514
6EWS,2.5021827,-1.5054873,-1.0069873,-0.88535535
6EWS,1.0787518,-3.3545945,-2.4304183,-2.7344625
6EWS,2.7355084,-0.82838255,-0.7736616,-0.20825058
6EWS,2.7861602,-1.2088511,-0.7230098,-0.5887191
6EWS,2.890502,-1.1959374,-0.6186681,-0.5758054
6EWS,2.7257736,-1.6882347,-0.7833965,-1.0681027
6EWS,2.098031,-2.0948112,-1.411139,-1.4746792
6EWS,1.9039705,-2.85781,-1.6051996,-2.237678
6EWS,2.5488205,-1.0334349,-0.96034956,-0.4133029
6EWS,2.705811,-0.8752656,-0.80335903,-0.25513363
6EWS,2.61748,-0.766582,-0.89169,-0.14645004
6EWS,2.7862895,-0.39016095,-0.7228806,0.22997102
6EWS,2.822522,-0.16218148,-0.68664813,0.45795047
6EWS,3.593302,-0.5167475,0.084131956,0.103384495
6EWS,0.8224965,-6.0438356,-2.6866736,-5.4237037
6EWS,3.2146187,-1.0305924,-0.29455137,-0.41046047
6EWS,1.5882181,-2.2431512,-1.920952,-1.6230192
6EWS,1.6082861,-2.5985465,-1.9008839,-1.9784145
6EWS,0.6146514,-2.8364744,-2.8945186,-2.2163424
6EWS,1.9171438,-2.6109235,-1.5920262,-1.9907916
6EWS,0.46651217,-2.7928975,-3.0426579,-2.1727655
6EWS,0.39145815,-2.0453885,-3.117712,-1.4252565
6EWS,0.4906636,-2.2016172,-3.0185065,-1.5814853
6EWS,2.2499278,-2.0849578,-1.2592423,-1.4648259
6EWS,1.7351184,-2.5985785,-1.7740517,-1.9784465
6EWS,2.4978704,-1.8960192,-1.0112996,-1.2758873
6EWS,0.5932824,-2.6986513,-2.9158876,-2.0785193
6EWS,2.4748344,-1.1356984,-1.0343356,-0.51556647
6EWS,3.2639835,-0.691662,-0.24518657,-0.071530044
6EWS,3.1341255,-0.3662396,-0.37504458,0.25389236
6EWS,3.8247507,-0.56613314,0.3155806,0.053998828
6EWS,3.8853142,-1.0684317,0.37614417,-0.44829977
6EWS,4.131736,-0.96970737,0.62256575,-0.3495754
6EWS,1.1479106,-3.6340752,-2.3612595,-3.0139432
6EWS,2.514774,-1.3793464,-0.994396,-0.7592144
6EWS,3.8194,-0.49157113,0.31023002,0.12856084
6EWS,3.7691185,-0.868045,0.2599485,-0.247913
6EWS,3.2461843,-0.8936233,-0.2629857,-0.27349132
6EWS,3.6049988,-0.4364011,0.09582877,0.18373087
6EWS,3.1570277,-1.1117332,-0.35214233,-0.49160123
6EWS,4.0110435,-0.1876077,0.5018735,0.43252426
6EWS,4.1910963,-0.26641914,0.68192625,0.35371283
6EWS,3.421035,-0.44333687,-0.088135004,0.1767951
6EWS,3.577569,-0.70737255,0.06839895,-0.08724058
6EWS,2.7509623,-1.0543823,-0.7582078,-0.43425035
6EWS,3.5512266,-0.16418694,0.04205656,0.45594501
6EWS,3.6326437,-0.15807128,0.123473644,0.4620607
6EWS,4.0014577,0.20894252,0.49228764,0.8290745
6EWS,3.8675559,0.23903802,0.3583858,0.85916996
6EWS,3.6224911,-0.024981856,0.113321066,0.5951501
6EWS,3.52622,-0.22441766,0.017050028,0.3957143
6EWS,3.5975394,-0.20425434,0.08836937,0.41587764
6EWS,0.7649128,-2.8844595,-2.7442572,-2.2643275
6EWS,4.2492023,0.09368348,0.7400322,0.71381545
6EWS,2.8405387,-0.94595885,-0.6686313,-0.32582688
6EWS,3.0246372,-0.96456105,-0.48453283,-0.34442908
6EWS,3.4228253,-0.32403243,-0.08634472,0.29609954
6EWS,2.9559798,-0.73695767,-0.55319023,-0.1168257
6EWS,2.1666658,-0.9550499,-1.3425043,-0.3349179
6EWS,2.4527068,-0.93052244,-1.0564632,-0.31039047
6EWS,1.760361,-1.5355096,-1.7488091,-0.9153776
6EWS,2.5683408,-1.2251787,-0.9408293,-0.60504675
6EWS,2.727005,-0.9857885,-0.78216505,-0.36565655
6EWS,3.0842826,-0.13032603,-0.42488742,0.48980594
6EWS,2.6556592,-0.76791304,-0.85351086,-0.14778107
6EWS,2.5665421,-0.66672766,-0.9426279,-0.046595693
6EWS,2.3310878,-1.0869482,-1.1780822,-0.4668162
6EWS,1.9920343,-0.8448309,-1.5171357,-0.2246989
6EWS,2.5489473,-0.46875954,-0.9602227,0.15137243
6EWS,2.8574972,-0.5791665,-0.65167284,0.040965497
6EWS,2.9361355,-0.6171996,-0.5730345,0.0029323697
6EWS,0.06769567,-2.0558348,-3.4414744,-1.4357028
6EWS,3.7499018,-0.22021149,0.24073172,0.39992046
6EWS,3.0256581,-1.3182096,-0.48351192,-0.6980777
6EWS,3.0162876,-1.2948248,-0.4928825,-0.67469287
6EWS,3.0060651,-0.95278496,-0.5031049,-0.332653
6EWS,3.3861032,-0.81204474,-0.1230669,-0.19191277
6EWS,2.6595948,-1.1236186,-0.8495753,-0.50348663
6EWS,2.7746146,-1.285778,-0.7345555,-0.6656461
6EWS,2.3613205,-1.5657845,-1.1478496,-0.9456525
6EWS,3.097513,-1.4108834,-0.4116571,-0.79075146
6EWS,2.9524853,-1.4768943,-0.55668473,-0.8567623
6EWS,4.263276,0.24531186,0.75410604,0.8654438
6EWS,3.048082,-0.74331164,-0.46108794,-0.123179674
6EWS,2.7222855,-0.6487483,-0.78688455,-0.02861631
6EWS,1.9303216,-1.4594061,-1.5788485,-0.83927417
6EWS,2.3267217,-1.3912802,-1.1824484,-0.7711482
6EWS,2.4421294,-0.49039555,-1.0670407,0.12973642
6EWS,2.7884176,-0.59672123,-0.7207525,0.023410738
6EWS,2.7791877,-0.60895026,-0.7299824,0.011181712
6EWS,-0.036790438,-2.964038,-3.5459604,-2.343906
6EWS,3.7103066,-0.35920966,0.20113659,0.2609223
6EWS,4.195294,-0.5693626,0.68612385,0.05076939
6EWS,4.427898,-0.69739836,0.9187279,-0.077266395
6EWS,3.81693,-1.0177948,0.30776,-0.39766288
6EWS,3.3422613,-0.85921574,-0.16690874,-0.23908377
6EWS,3.9601276,-1.1712823,0.45095754,-0.5511503
6EWS,3.8519027,-0.46621978,0.34273267,0.15391219
6EWS,3.983804,-0.6163588,0.47463393,0.0037731528
6EWS,3.7117002,-0.9596719,0.20253015,-0.33953995
6EWS,3.65482,-0.87493277,0.14564991,-0.2548008
6EWS,3.3196347,-0.2772863,-0.18953538,0.34284568
6EWS,4.2537274,-0.35829246,0.7445574,0.2618395
6EWS,3.810278,-0.3518399,0.30110788,0.26829207
6EWS,3.8753684,-0.17301339,0.3661983,0.44711858
6EWS,4.0583735,-0.096747905,0.5492034,0.5233841
6EWS,2.9719915,-0.37679607,-0.5371785,0.2433359
6EWS,3.3365152,-0.3153043,-0.17265487,0.30482766
6EWS,3.1302402,-0.498344,-0.37892985,0.121787965
6EWS,0.5379565,-3.191368,-2.9712136,-2.5712361
6EWS,3.8934016,-0.31488132,0.38423157,0.30525064
6EWS,-0.1410365,-2.6104999,-3.6502066,-1.9903679
6EWS,-0.14613485,-2.6384885,-3.655305,-2.0183566
6EWS,-0.13789944,-3.1971533,-3.6470695,-2.5770214
6EWS,-0.0379584,-3.3992515,-3.5471284,-2.7791195
6EWS,-0.38943768,-2.9159265,-3.8986077,-2.2957945
6EWS,-0.60801446,-2.7610304,-4.1171846,-2.1408985
6EWS,0.19305632,-3.2607512,-3.3161137,-2.6406193
6EWS,-0.48392192,-3.1068535,-3.993092,-2.4867215
6EWS,-0.28120363,-3.5107121,-3.7903738,-2.8905802
6EWS,-0.040747,-3.4436374,-3.549917,-2.8235054
6EWS,1.5544052,-2.2216182,-1.9547648,-1.6014862
6EWS,2.6204567,-1.4121304,-0.88871336,-0.7919984
6EWS,2.8495927,-0.7761922,-0.65957737,-0.15606022
6EWS,0.46140897,-1.631584,-3.047761,-1.0114521
6EWS,0.16877405,-2.5982885,-3.340396,-1.9781566
6EWS,1.9675113,-1.6152569,-1.5416588,-0.99512494
6EWS,0.8352844,-3.917307,-2.6738856,-3.297175
6EWS,1.7232012,-2.5202456,-1.7859689,-1.9001136
6EWS,3.1103382,-1.085978,-0.39883184,-0.46584606
6EWS,2.8664618,-1.3091128,-0.6427083,-0.6889808
6EWS,3.6268585,-0.3236422,0.11768842,0.29648978
6EWS,2.360352,-1.7988404,-1.148818,-1.1787084
6EWS,3.425437,-0.3823047,-0.08373308,0.23782727
6EWS,3.2944937,-0.55011666,-0.21467638,0.07001531
6EWS,2.756647,-0.8276522,-0.75252295,-0.20752025
6EWS,3.085654,-0.928774,-0.42351604,-0.30864203
6EWS,3.0951707,-0.8336889,-0.41399932,-0.21355695
